,model,run_type,accuracy,average precision,balanced accuracy,AUROC
147,random_forest_7,test,0.8247611769201376,0.5388885542132781,0.7263752019658951,0.7263752019658951
148,random_forest_7,train,0.8684321143337537,0.6501157623177176,0.7823006855380147,0.7823006855380146
149,random_forest_7,test,0.8300343905235001,0.5517463636469699,0.7361384260023577,0.7361384260023577
150,random_forest_7,train,0.8690435247812297,0.651762744507713,0.7831640206722056,0.7831640206722056
151,random_forest_7,test,0.8298815437523882,0.5511874839908665,0.73436024470354,0.7343602447035399
152,random_forest_7,train,0.867954449921663,0.648971094944863,0.7812584405288521,0.7812584405288521
153,random_forest_7,test,0.8310278945357279,0.5538482193134002,0.7350723116623631,0.7350723116623631
154,random_forest_7,train,0.8694256563109022,0.6527612630426864,0.7837846047580934,0.7837846047580935
155,random_forest_7,test,0.826824608330149,0.5439457255924772,0.7303991529769409,0.730399152976941
156,random_forest_7,train,0.8691008445106806,0.6519333609620985,0.7832038053047282,0.7832038053047282
157,random_forest_7,test,0.8266717615590371,0.5434442762986416,0.7292062037938594,0.7292062037938594
158,random_forest_7,train,0.8682410485689174,0.649661065921819,0.7818754262825284,0.7818754262825284
159,random_forest_7,test,0.8315628582346198,0.555099191881284,0.7353600204629007,0.7353600204629007
160,random_forest_8,train,0.9286178302571745,0.8129290930125126,0.8760397297559175,0.8760397297559174
161,random_forest_8,test,0.8255254107756974,0.5410070965155815,0.7294137873026216,0.7294137873026216
162,random_forest_8,train,0.9301845695288318,0.8167437293367584,0.8791129736857527,0.8791129736857527
163,random_forest_8,test,0.8264424914023691,0.5435769950760838,0.7330600897066936,0.7330600897066936
164,random_forest_8,train,0.9259429095494669,0.8055694407320916,0.8718419630615748,0.8718419630615749
165,random_forest_8,test,0.8278945357279327,0.5472667853848949,0.7366596825594538,0.7366596825594538
166,random_forest_8,train,0.9273950093622225,0.8100876017060457,0.8734769343054092,0.8734769343054093
167,random_forest_8,test,0.8246083301490256,0.5393035822391551,0.7305329464124021,0.7305329464124021
168,random_forest_8,train,0.9265352134204593,0.8074639661521547,0.8724411990969536,0.8724411990969537
169,random_forest_8,test,0.8265953381734811,0.544476643622624,0.7360087352369838,0.7360087352369838
170,random_forest_8,train,0.9281401658450839,0.8119895581628959,0.8748302597103297,0.8748302597103298
171,random_forest_8,test,0.8276652655712649,0.5466198431602114,0.7357481069584357,0.7357481069584357
172,random_forest_8,train,0.9304520615996026,0.8175509720761767,0.8794449572110636,0.8794449572110636
173,random_forest_8,test,0.8286587695834925,0.5488841600253883,0.7367721073174991,0.7367721073174992
174,random_forest_8,train,0.9271466238679353,0.8085194810854802,0.8741824656723773,0.8741824656723773
175,random_forest_8,test,0.8221627818112343,0.5338706249241398,0.728166677075561,0.7281666770755612
176,random_forest_8,train,0.9292292407046505,0.8146572224684699,0.8769448711492147,0.8769448711492148
177,random_forest_8,test,0.8241497898356898,0.5385176849959213,0.7312179328492356,0.7312179328492355
178,random_forest_8,train,0.9279873132332149,0.8108505445974281,0.8754766800208499,0.8754766800208499
179,random_forest_8,test,0.8282002292701567,0.5476332286374924,0.7351161652913878,0.7351161652913879
180,random_forest_9,train,0.9298979708815774,0.8166202493135484,0.8778479909159284,0.8778479909159284
181,random_forest_9,test,0.8262132212457012,0.5423411319590979,0.7284699122353335,0.7284699122353336
182,random_forest_9,train,0.9314264970002675,0.8204880039279513,0.8806647773323302,0.8806647773323302
183,random_forest_9,test,0.8317921283912877,0.5559055053241376,0.7382781061750143,0.7382781061750144
184,random_forest_9,train,0.9287133631395926,0.8134830321754971,0.8758342967925974,0.8758342967925975
185,random_forest_9,test,0.8299579671379442,0.5519164782518614,0.7384263096955169,0.7384263096955168
186,random_forest_9,train,0.9290190683633307,0.814651833135575,0.8759210627220657,0.8759210627220657
187,random_forest_9,test,0.8262132212457012,0.5428423620053896,0.7316468865779018,0.7316468865779018
188,random_forest_9,train,0.9290954946692651,0.8145189065166611,0.8764548808784853,0.8764548808784852
189,random_forest_9,test,0.8283530760412686,0.5484517051888396,0.7378976016457535,0.7378976016457535
190,random_forest_9,train,0.9306622339409225,0.8188491964327151,0.8789010309217256,0.8789010309217256
191,random_forest_9,test,0.8302636606801681,0.5525153817594265,0.7380532566589235,0.7380532566589234
192,random_forest_9,train,0.9325346784363178,0.8234458954497624,0.8825209096311986,0.8825209096311984
193,random_forest_9,test,0.8311807413068399,0.5544534950874355,0.7375193296648794,0.7375193296648793
194,random_forest_9,train,0.9302036761053154,0.8174941527842823,0.8782901100478004,0.8782901100478003
195,random_forest_9,test,0.8241497898356898,0.537906704481578,0.7282081676825922,0.7282081676825921
196,random_forest_9,train,0.9298215445756429,0.8168062732564869,0.8772514633708492,0.8772514633708492
197,random_forest_9,test,0.826748184944593,0.5440218528038452,0.7319345953784393,0.7319345953784392
198,random_forest_9,train,0.9301654629523481,0.8173091920810124,0.8783262963481114,0.8783262963481114
199,random_forest_9,test,0.8287351929690485,0.5486820158416968,0.7344842236243398,0.73448422362434
200,random_forest_10,train,0.9314073904237838,0.8207510318581981,0.8802543563266461,0.880254356326646
201,random_forest_10,test,0.8280473824990447,0.5465278851714173,0.7294085683583411,0.7294085683583411
202,random_forest_10,train,0.93180862852994,0.8219595943188184,0.880762783179389,0.8807627831793889
203,random_forest_10,test,0.8329384791746275,0.5585042265542857,0.7382377318421766,0.7382377318421767
204,random_forest_10,train,0.9317130956475219,0.821801503359617,0.8804874441629864,0.8804874441629864
205,random_forest_10,test,0.8313335880779519,0.5549736166990539,0.7389630926118479,0.7389630926118478
206,random_forest_10,train,0.9310825786235623,0.8202303368749805,0.8792973005413238,0.8792973005413238
207,random_forest_10,test,0.8265953381734811,0.5434015551503261,0.7300728094916592,0.7300728094916593
208,random_forest_10,train,0.9306049142114716,0.8189294503435351,0.8785267962163523,0.8785267962163523
209,random_forest_10,test,0.8293465800534964,0.5503685941862246,0.7369150918937212,0.7369150918937212
210,random_forest_10,train,0.9311398983530131,0.8204310002666338,0.8793370851738465,0.8793370851738465
211,random_forest_10,test,0.830875047764616,0.553792090907648,0.7376415689375859,0.7376415689375859
212,random_forest_10,train,0.9332798349191792,0.8256788498299547,0.8834770755746089,0.8834770755746089
213,random_forest_10,test,0.8313335880779519,0.5547773356726107,0.7373746054405639,0.7373746054405639
214,random_forest_10,train,0.9311781115059804,0.8206357837599029,0.8792799957439822,0.8792799957439821
215,random_forest_10,test,0.8272067252579289,0.5449986676050742,0.7319184456453043,0.7319184456453043
216,random_forest_10,train,0.9318850548358745,0.8224212704765668,0.880585894931001,0.880585894931001
217,random_forest_10,test,0.8279709591134887,0.5467179679310836,0.7323652887551988,0.7323652887551988
218,random_forest_10,train,0.9317704153769728,0.8218436050139736,0.8807153569614875,0.8807153569614876
219,random_forest_10,test,0.8313335880779519,0.5546522760292178,0.7362041412090914,0.7362041412090913
